"namefull","playerid","yearid","war","current_candidate"
"Melvin Mora","morame01",2008,1.94,1
"Melvin Mora","morame01",2000,1.45,1
"Melvin Mora","morame01",2010,0,1
"Melvin Mora","morame01",1999,-0.02,1
"Melvin Mora","morame01",2009,-0.07,1
"Melvin Mora","morame01",2011,-1.07,1
"Mike Mussina","mussimi01",1992,8.21,1
"Mike Mussina","mussimi01",2001,7.06,1
"Mike Mussina","mussimi01",2003,6.57,1
"Mike Mussina","mussimi01",1995,6.11,1
"Mike Mussina","mussimi01",2000,5.59,1
"Mike Mussina","mussimi01",1997,5.56,1
"Mike Mussina","mussimi01",1994,5.38,1
"Mike Mussina","mussimi01",2008,5.2,1
"Mike Mussina","mussimi01",1998,5.04,1
"Mike Mussina","mussimi01",2006,4.98,1
"Mike Mussina","mussimi01",2002,4.63,1
"Mike Mussina","mussimi01",1999,4.51,1
"Mike Mussina","mussimi01",1996,3.66,1
"Mike Mussina","mussimi01",2005,3.34,1
"Mike Mussina","mussimi01",2004,2.37,1
"Mike Mussina","mussimi01",1991,2.22,1
"Mike Mussina","mussimi01",1993,1.56,1
"Mike Mussina","mussimi01",2007,1.02,1
"Magglio Ordonez","ordonma01",2007,7.28,1
"Magglio Ordonez","ordonma01",1999,5.75,1
"Magglio Ordonez","ordonma01",2003,5.56,1
"Magglio Ordonez","ordonma01",2002,5.13,1
"Magglio Ordonez","ordonma01",2001,3.38,1
"Magglio Ordonez","ordonma01",2000,2.68,1
"Magglio Ordonez","ordonma01",2008,2.12,1
"Magglio Ordonez","ordonma01",2006,1.84,1
"Magglio Ordonez","ordonma01",2005,1.56,1
"Magglio Ordonez","ordonma01",2010,1.31,1
"Magglio Ordonez","ordonma01",1997,1.25,1
"Magglio Ordonez","ordonma01",2004,0.86,1
"Magglio Ordonez","ordonma01",2009,0.76,1
"Magglio Ordonez","ordonma01",1998,0.55,1
"Magglio Ordonez","ordonma01",2011,-1.52,1
"Jorge Posada","posadjo01",2003,5.92,1
"Jorge Posada","posadjo01",2000,5.5,1
"Jorge Posada","posadjo01",2007,5.36,1
"Jorge Posada","posadjo01",2005,4.35,1
"Jorge Posada","posadjo01",2002,4.04,1
"Jorge Posada","posadjo01",2006,3.96,1
"Jorge Posada","posadjo01",2004,3.54,1
"Jorge Posada","posadjo01",2001,2.97,1
"Jorge Posada","posadjo01",1998,2.92,1
"Jorge Posada","posadjo01",2009,1.62,1
"Jorge Posada","posadjo01",2010,1.28,1
"Jorge Posada","posadjo01",1999,1.06,1
"Jorge Posada","posadjo01",1997,0.59,1
"Jorge Posada","posadjo01",2008,0.24,1
"Jorge Posada","posadjo01",1995,0,1
"Jorge Posada","posadjo01",1996,-0.28,1
"Jorge Posada","posadjo01",2011,-0.38,1
"Tim Raines","raineti01",1985,7.57,1
"Tim Raines","raineti01",1987,6.73,1
"Tim Raines","raineti01",1984,6.44,1
"Tim Raines","raineti01",1992,6.29,1
"Tim Raines","raineti01",1983,5.92,1
"Tim Raines","raineti01",1986,5.49,1
"Tim Raines","raineti01",1993,3.74,1
"Tim Raines","raineti01",1989,3.67,1
"Tim Raines","raineti01",1988,3.53,1
"Tim Raines","raineti01",1981,3.49,1
"Tim Raines","raineti01",1991,3.14,1
"Tim Raines","raineti01",1990,2.83,1
"Tim Raines","raineti01",1982,2.76,1
"Tim Raines","raineti01",1994,1.83,1
"Tim Raines","raineti01",1995,1.53,1
"Tim Raines","raineti01",1997,1.34,1
"Tim Raines","raineti01",1996,1.08,1
"Tim Raines","raineti01",1998,0.87,1
"Tim Raines","raineti01",2001,0.62,1
"Tim Raines","raineti01",1999,0.33,1
"Tim Raines","raineti01",1979,0.04,1
"Tim Raines","raineti01",2002,-0.03,1
"Tim Raines","raineti01",1980,-0.11,1
"Manny Ramirez","ramirma02",1999,7.33,1
"Manny Ramirez","ramirma02",2002,6.03,1
"Manny Ramirez","ramirma02",2008,5.93,1
"Manny Ramirez","ramirma02",2003,5.37,1
"Manny Ramirez","ramirma02",1998,5.24,1
"Manny Ramirez","ramirma02",2001,5.23,1
"Manny Ramirez","ramirma02",2000,4.77,1
"Manny Ramirez","ramirma02",1997,4.59,1
"Manny Ramirez","ramirma02",2006,4.48,1
"Manny Ramirez","ramirma02",2005,4.38,1
"Manny Ramirez","ramirma02",1996,4.19,1
"Manny Ramirez","ramirma02",2004,4.08,1
"Manny Ramirez","ramirma02",1995,2.93,1
"Manny Ramirez","ramirma02",2009,2.16,1
"Manny Ramirez","ramirma02",1994,1.6,1
"Manny Ramirez","ramirma02",2007,1.1,1
"Manny Ramirez","ramirma02",2010,0.85,1
"Manny Ramirez","ramirma02",2011,-0.31,1
"Manny Ramirez","ramirma02",1993,-0.75,1
"Edgar Renteria","renteed01",2003,5.55,1
"Edgar Renteria","renteed01",2002,4.19,1
"Edgar Renteria","renteed01",2006,4.14,1
"Edgar Renteria","renteed01",2007,4.14,1
"Edgar Renteria","renteed01",1996,3.24,1
"Edgar Renteria","renteed01",2000,2.17,1
"Edgar Renteria","renteed01",2004,2.08,1
"Edgar Renteria","renteed01",2001,1.47,1
"Edgar Renteria","renteed01",2005,1.35,1
"Edgar Renteria","renteed01",2008,1.09,1
"Edgar Renteria","renteed01",1999,1.07,1
"Edgar Renteria","renteed01",1997,0.87,1
"Edgar Renteria","renteed01",1998,0.87,1
"Edgar Renteria","renteed01",2011,0.67,1
"Edgar Renteria","renteed01",2010,0.57,1
"Edgar Renteria","renteed01",2009,-1.39,1
"Arthur Rhodes","rhodear01",2002,2.77,1
"Arthur Rhodes","rhodear01",2001,2.55,1
"Arthur Rhodes","rhodear01",1997,2.32,1
"Arthur Rhodes","rhodear01",1998,1.76,1
"Arthur Rhodes","rhodear01",1992,1.71,1
"Arthur Rhodes","rhodear01",2010,1.58,1
"Arthur Rhodes","rhodear01",2009,1.43,1
"Arthur Rhodes","rhodear01",2008,1.41,1
"Arthur Rhodes","rhodear01",2005,1.03,1
"Arthur Rhodes","rhodear01",2000,0.65,1
"Arthur Rhodes","rhodear01",1996,0.62,1
"Arthur Rhodes","rhodear01",2003,0.42,1
"Arthur Rhodes","rhodear01",2011,0.15,1
"Arthur Rhodes","rhodear01",1994,0.13,1
"Arthur Rhodes","rhodear01",2006,0.09,1
"Arthur Rhodes","rhodear01",2004,-0.11,1
"Arthur Rhodes","rhodear01",1995,-0.52,1
"Arthur Rhodes","rhodear01",1999,-0.59,1
"Arthur Rhodes","rhodear01",1993,-0.73,1
"Arthur Rhodes","rhodear01",1991,-1.24,1
"Ivan Rodriguez","rodriiv01",1997,6.51,1
"Ivan Rodriguez","rodriiv01",1998,6.4,1
"Ivan Rodriguez","rodriiv01",1999,6.4,1
"Ivan Rodriguez","rodriiv01",1996,6.11,1
"Ivan Rodriguez","rodriiv01",2001,5.01,1
"Ivan Rodriguez","rodriiv01",2000,4.77,1
"Ivan Rodriguez","rodriiv01",2004,4.46,1
"Ivan Rodriguez","rodriiv01",2003,4.45,1
"Ivan Rodriguez","rodriiv01",1995,3.45,1
"Ivan Rodriguez","rodriiv01",1994,3.14,1
"Ivan Rodriguez","rodriiv01",2006,3.12,1
"Ivan Rodriguez","rodriiv01",2002,3.06,1
"Ivan Rodriguez","rodriiv01",2005,2.77,1
"Ivan Rodriguez","rodriiv01",1993,2.46,1
"Ivan Rodriguez","rodriiv01",1992,2.38,1
"Ivan Rodriguez","rodriiv01",2008,1.65,1
"Ivan Rodriguez","rodriiv01",2007,1.36,1
"Ivan Rodriguez","rodriiv01",1991,0.67,1
"Ivan Rodriguez","rodriiv01",2011,0.29,1
"Ivan Rodriguez","rodriiv01",2009,0.08,1
"Ivan Rodriguez","rodriiv01",2010,-0.1,1
"Freddy Sanchez","sanchfr01",2006,4.44,1
"Freddy Sanchez","sanchfr01",2005,3.27,1
"Freddy Sanchez","sanchfr01",2007,2.68,1
"Freddy Sanchez","sanchfr01",2009,1.9,1
"Freddy Sanchez","sanchfr01",2010,1.84,1
"Freddy Sanchez","sanchfr01",2008,1.15,1
"Freddy Sanchez","sanchfr01",2011,0.76,1
"Freddy Sanchez","sanchfr01",2003,0.16,1
"Freddy Sanchez","sanchfr01",2002,-0.04,1
"Freddy Sanchez","sanchfr01",2004,-0.34,1
"Curt Schilling","schilcu01",2002,8.6,1
"Curt Schilling","schilcu01",2001,8.51,1
"Curt Schilling","schilcu01",2004,7.88,1
"Curt Schilling","schilcu01",1997,6.35,1
"Curt Schilling","schilcu01",1998,6.03,1
"Curt Schilling","schilcu01",1992,5.92,1
"Curt Schilling","schilcu01",2003,5.7,1
"Curt Schilling","schilcu01",2006,5.56,1
"Curt Schilling","schilcu01",2000,5.21,1
"Curt Schilling","schilcu01",1999,4.81,1
"Curt Schilling","schilcu01",1996,4.8,1
"Curt Schilling","schilcu01",2007,4.02,1
"Curt Schilling","schilcu01",1993,2.5,1
"Curt Schilling","schilcu01",1995,2.21,1
"Curt Schilling","schilcu01",1990,1.19,1
"Curt Schilling","schilcu01",1994,1.1,1
"Curt Schilling","schilcu01",2005,0.43,1
"Curt Schilling","schilcu01",1991,-0.04,1
"Curt Schilling","schilcu01",1989,-0.09,1
"Curt Schilling","schilcu01",1988,-0.76,1
"Gary Sheffield","sheffga01",2003,6.81,1
"Gary Sheffield","sheffga01",1992,6.17,1
"Gary Sheffield","sheffga01",2000,6.05,1
"Gary Sheffield","sheffga01",1996,5.92,1
"Gary Sheffield","sheffga01",2001,4.39,1
"Gary Sheffield","sheffga01",2002,4.37,1
"Gary Sheffield","sheffga01",2004,4.16,1
"Gary Sheffield","sheffga01",2005,4.1,1
"Gary Sheffield","sheffga01",1998,3.44,1
"Gary Sheffield","sheffga01",1999,3.15,1
"Gary Sheffield","sheffga01",1990,3.04,1
"Gary Sheffield","sheffga01",2007,2.99,1
"Gary Sheffield","sheffga01",1997,2.62,1
"Gary Sheffield","sheffga01",1995,2.23,1
"Gary Sheffield","sheffga01",1994,2.05,1
"Gary Sheffield","sheffga01",2006,0.43,1
"Gary Sheffield","sheffga01",2009,0.29,1
"Gary Sheffield","sheffga01",1988,-0.1,1
"Gary Sheffield","sheffga01",1993,-0.12,1
"Gary Sheffield","sheffga01",1989,-0.21,1
"Gary Sheffield","sheffga01",2008,-0.23,1
"Gary Sheffield","sheffga01",1991,-1.29,1
"Lee Smith","smithle02",1983,4.78,1
"Lee Smith","smithle02",1982,3.22,1
"Lee Smith","smithle02",1986,3.12,1
"Lee Smith","smithle02",1987,2.82,1
"Lee Smith","smithle02",1985,2.59,1
"Lee Smith","smithle02",1991,2.35,1
"Lee Smith","smithle02",1990,2.26,1
"Lee Smith","smithle02",1984,1.35,1
"Lee Smith","smithle02",1988,1.33,1
"Lee Smith","smithle02",1995,1.3,1
"Lee Smith","smithle02",1989,1.07,1
"Lee Smith","smithle02",1996,0.89,1
"Lee Smith","smithle02",1994,0.84,1
"Lee Smith","smithle02",1981,0.69,1
"Lee Smith","smithle02",1992,0.63,1
"Lee Smith","smithle02",1980,0.4,1
"Lee Smith","smithle02",1993,0.37,1
"Lee Smith","smithle02",1997,-0.42,1
"Sammy Sosa","sosasa01",2001,10.27,1
"Sammy Sosa","sosasa01",1998,6.43,1
"Sammy Sosa","sosasa01",2000,5.73,1
"Sammy Sosa","sosasa01",2002,5.7,1
"Sammy Sosa","sosasa01",1996,5.42,1
"Sammy Sosa","sosasa01",1995,5.32,1
"Sammy Sosa","sosasa01",1999,4.8,1
"Sammy Sosa","sosasa01",1993,4.04,1
"Sammy Sosa","sosasa01",1994,3.8,1
"Sammy Sosa","sosasa01",2003,2.72,1
"Sammy Sosa","sosasa01",1997,2.47,1
"Sammy Sosa","sosasa01",2004,1.25,1
"Sammy Sosa","sosasa01",1991,0.65,1
"Sammy Sosa","sosasa01",1992,0.59,1
"Sammy Sosa","sosasa01",1990,0.5,1
"Sammy Sosa","sosasa01",2007,0.13,1
"Sammy Sosa","sosasa01",1989,-0.42,1
"Sammy Sosa","sosasa01",2005,-1.01,1
"Matt Stairs","stairma01",1998,3.38,1
"Matt Stairs","stairma01",2007,2.36,1
"Matt Stairs","stairma01",1997,1.88,1
"Matt Stairs","stairma01",1999,1.66,1
"Matt Stairs","stairma01",2001,1.46,1
"Matt Stairs","stairma01",2003,1.07,1
"Matt Stairs","stairma01",2005,1.06,1
"Matt Stairs","stairma01",1996,0.63,1
"Matt Stairs","stairma01",2002,0.56,1
"Matt Stairs","stairma01",2009,0.47,1
"Matt Stairs","stairma01",2010,0.43,1
"Matt Stairs","stairma01",2004,0.39,1
"Matt Stairs","stairma01",2006,0.32,1
"Matt Stairs","stairma01",1993,-0.01,1
"Matt Stairs","stairma01",2000,-0.09,1
"Matt Stairs","stairma01",2008,-0.21,1
"Matt Stairs","stairma01",1995,-0.23,1
"Matt Stairs","stairma01",1992,-0.27,1
"Matt Stairs","stairma01",2011,-0.6,1
"Jason Varitek","varitja01",2004,4,1
"Jason Varitek","varitja01",2005,3.89,1
"Jason Varitek","varitja01",2003,3.04,1
"Jason Varitek","varitja01",2007,2.31,1
"Jason Varitek","varitja01",2002,2.06,1
"Jason Varitek","varitja01",1999,1.93,1
"Jason Varitek","varitja01",2009,1.5,1
"Jason Varitek","varitja01",2001,1.4,1
"Jason Varitek","varitja01",2000,1.24,1
"Jason Varitek","varitja01",2011,0.88,1
"Jason Varitek","varitja01",2006,0.75,1
"Jason Varitek","varitja01",2010,0.69,1
"Jason Varitek","varitja01",2008,0.55,1
"Jason Varitek","varitja01",1997,0.05,1
"Jason Varitek","varitja01",1998,0,1
"Billy Wagner","wagnebi02",1999,3.78,1
"Billy Wagner","wagnebi02",2003,3.45,1
"Billy Wagner","wagnebi02",2005,2.78,1
"Billy Wagner","wagnebi02",2002,2.77,1
"Billy Wagner","wagnebi02",2010,2.47,1
"Billy Wagner","wagnebi02",2001,2.45,1
"Billy Wagner","wagnebi02",2006,2.24,1
"Billy Wagner","wagnebi02",2007,1.74,1
"Billy Wagner","wagnebi02",1998,1.72,1
"Billy Wagner","wagnebi02",2004,1.21,1
"Billy Wagner","wagnebi02",1997,1.18,1
"Billy Wagner","wagnebi02",1996,1.06,1
"Billy Wagner","wagnebi02",2008,0.98,1
"Billy Wagner","wagnebi02",2009,0.44,1
"Billy Wagner","wagnebi02",1995,0.01,1
"Billy Wagner","wagnebi02",2000,-0.21,1
"Tim Wakefield","wakefti01",1995,5.03,1
"Tim Wakefield","wakefti01",2005,4.53,1
"Tim Wakefield","wakefti01",2002,3.9,1
"Tim Wakefield","wakefti01",2003,3.7,1
"Tim Wakefield","wakefti01",2001,2.78,1
"Tim Wakefield","wakefti01",2008,2.68,1
"Tim Wakefield","wakefti01",2009,2.26,1
"Tim Wakefield","wakefti01",2007,2.14,1
"Tim Wakefield","wakefti01",1992,2.1,1
"Tim Wakefield","wakefti01",1997,1.94,1
"Tim Wakefield","wakefti01",2006,1.89,1
"Tim Wakefield","wakefti01",1998,1.55,1
"Tim Wakefield","wakefti01",1996,1.23,1
"Tim Wakefield","wakefti01",2004,1.22,1
"Tim Wakefield","wakefti01",2000,0.17,1
"Tim Wakefield","wakefti01",1999,0.07,1
"Tim Wakefield","wakefti01",1993,-0.22,1
"Tim Wakefield","wakefti01",2010,-0.6,1
"Tim Wakefield","wakefti01",2011,-1.76,1
"Larry Walker","walkela01",1997,9.81,1
"Larry Walker","walkela01",2001,7.81,1
"Larry Walker","walkela01",2002,6.06,1
"Larry Walker","walkela01",1998,5.72,1
"Larry Walker","walkela01",1992,5.38,1
"Larry Walker","walkela01",1999,5.11,1
"Larry Walker","walkela01",1994,4.69,1
"Larry Walker","walkela01",1995,4.66,1
"Larry Walker","walkela01",2003,4.42,1
"Larry Walker","walkela01",1993,4.36,1
"Larry Walker","walkela01",1991,3.41,1
"Larry Walker","walkela01",1990,3.38,1
"Larry Walker","walkela01",2004,2.75,1
"Larry Walker","walkela01",2005,2.35,1
"Larry Walker","walkela01",2000,1.61,1
"Larry Walker","walkela01",1996,1.22,1
"Larry Walker","walkela01",1989,-0.14,1
