namefull,playerid,yearid,war,current_candidate
Hank Aaron,aaronha01,1961,9.3900,0
Hank Aaron,aaronha01,1963,9.1000,0
Hank Aaron,aaronha01,1959,8.6200,0
Hank Aaron,aaronha01,1967,8.5200,0
Hank Aaron,aaronha01,1962,8.4600,0
Hank Aaron,aaronha01,1969,8.0300,0
Hank Aaron,aaronha01,1957,7.9900,0
Hank Aaron,aaronha01,1960,7.9800,0
Hank Aaron,aaronha01,1965,7.8500,0
Hank Aaron,aaronha01,1966,7.7700,0
Hank Aaron,aaronha01,1958,7.3100,0
Hank Aaron,aaronha01,1971,7.2500,0
Hank Aaron,aaronha01,1956,7.1200,0
Hank Aaron,aaronha01,1968,6.8100,0
Hank Aaron,aaronha01,1964,6.8000,0
Hank Aaron,aaronha01,1955,6.2300,0
Hank Aaron,aaronha01,1970,4.9900,0
Hank Aaron,aaronha01,1973,4.6500,0
Hank Aaron,aaronha01,1972,3.9200,0
Hank Aaron,aaronha01,1974,2.0700,0
Hank Aaron,aaronha01,1954,1.2700,0
Hank Aaron,aaronha01,1976,0.4200,0
Hank Aaron,aaronha01,1975,0.0200,0
Pete Alexander,alexape01,1920,12.8100,0
Pete Alexander,alexape01,1916,11.6800,0
Pete Alexander,alexape01,1915,10.7600,0
Pete Alexander,alexape01,1917,9.8800,0
Pete Alexander,alexape01,1914,8.8800,0
Pete Alexander,alexape01,1911,8.0000,0
Pete Alexander,alexape01,1919,7.5900,0
Pete Alexander,alexape01,1927,6.4300,0
Pete Alexander,alexape01,1912,6.3500,0
Pete Alexander,alexape01,1913,6.3100,0
Pete Alexander,alexape01,1921,5.3900,0
Pete Alexander,alexape01,1923,5.2200,0
Pete Alexander,alexape01,1925,4.8600,0
Pete Alexander,alexape01,1922,4.3900,0
Pete Alexander,alexape01,1928,4.1100,0
Pete Alexander,alexape01,1926,3.1900,0
Pete Alexander,alexape01,1924,2.1700,0
Pete Alexander,alexape01,1929,1.9700,0
Pete Alexander,alexape01,1918,0.5700,0
Pete Alexander,alexape01,1930,-0.5200,0
Roberto Alomar,alomaro01,1999,7.4100,0
Roberto Alomar,alomaro01,2001,7.2900,0
Roberto Alomar,alomaro01,1992,6.6400,0
Roberto Alomar,alomaro01,1993,6.1000,0
Roberto Alomar,alomaro01,2000,5.5700,0
Roberto Alomar,alomaro01,1996,5.2700,0
Roberto Alomar,alomaro01,1991,4.5400,0
Roberto Alomar,alomaro01,1989,4.4300,0
Roberto Alomar,alomaro01,1988,4.3300,0
Roberto Alomar,alomaro01,1998,3.7400,0
Roberto Alomar,alomaro01,1997,3.4300,0
Roberto Alomar,alomaro01,1990,3.3800,0
Roberto Alomar,alomaro01,1995,2.6800,0
Roberto Alomar,alomaro01,1994,2.2400,0
Roberto Alomar,alomaro01,2002,0.6000,0
Roberto Alomar,alomaro01,2003,-0.1500,0
Roberto Alomar,alomaro01,2004,-0.7100,0
Luis Aparicio,aparilu01,1960,5.5800,0
Luis Aparicio,aparilu01,1964,5.1700,0
Luis Aparicio,aparilu01,1970,4.8200,0
Luis Aparicio,aparilu01,1969,4.7100,0
Luis Aparicio,aparilu01,1958,4.2400,0
Luis Aparicio,aparilu01,1966,4.1400,0
Luis Aparicio,aparilu01,1965,4.0100,0
Luis Aparicio,aparilu01,1968,3.3900,0
Luis Aparicio,aparilu01,1959,3.2600,0
Luis Aparicio,aparilu01,1957,3.1200,0
Luis Aparicio,aparilu01,1961,2.9000,0
Luis Aparicio,aparilu01,1973,2.6200,0
Luis Aparicio,aparilu01,1963,2.5400,0
Luis Aparicio,aparilu01,1972,2.0200,0
Luis Aparicio,aparilu01,1962,1.6400,0
Luis Aparicio,aparilu01,1956,1.4900,0
Luis Aparicio,aparilu01,1967,0.5700,0
Luis Aparicio,aparilu01,1971,-0.5000,0
Ernie Banks,bankser01,1959,10.2300,0
Ernie Banks,bankser01,1958,9.4100,0
Ernie Banks,bankser01,1955,8.1100,0
Ernie Banks,bankser01,1960,7.8400,0
Ernie Banks,bankser01,1957,6.4100,0
Ernie Banks,bankser01,1956,5.3000,0
Ernie Banks,bankser01,1961,4.5600,0
Ernie Banks,bankser01,1968,3.4500,0
Ernie Banks,bankser01,1964,3.1000,0
Ernie Banks,bankser01,1962,2.8000,0
Ernie Banks,bankser01,1967,2.4300,0
Ernie Banks,bankser01,1954,2.4000,0
Ernie Banks,bankser01,1965,1.9000,0
Ernie Banks,bankser01,1953,0.4800,0
Ernie Banks,bankser01,1966,0.3400,0
Ernie Banks,bankser01,1963,0.2800,0
Ernie Banks,bankser01,1970,-0.2100,0
Ernie Banks,bankser01,1971,-0.6500,0
Ernie Banks,bankser01,1969,-0.7400,0
Johnny Bench,benchjo01,1972,8.5700,0
Johnny Bench,benchjo01,1974,7.8200,0
Johnny Bench,benchjo01,1970,7.4300,0
Johnny Bench,benchjo01,1975,6.5900,0
Johnny Bench,benchjo01,1969,6.1200,0
Johnny Bench,benchjo01,1979,5.5600,0
Johnny Bench,benchjo01,1968,4.9900,0
Johnny Bench,benchjo01,1977,4.9700,0
Johnny Bench,benchjo01,1973,4.7300,0
Johnny Bench,benchjo01,1976,4.6200,0
Johnny Bench,benchjo01,1978,4.4400,0
Johnny Bench,benchjo01,1971,4.0500,0
Johnny Bench,benchjo01,1980,3.3400,0
Johnny Bench,benchjo01,1981,1.1500,0
Johnny Bench,benchjo01,1983,1.1000,0
Johnny Bench,benchjo01,1982,-0.0200,0
Johnny Bench,benchjo01,1967,-0.4700,0
Yogi Berra,berrayo01,1956,6.3100,0
Yogi Berra,berrayo01,1950,5.6400,0
Yogi Berra,berrayo01,1952,5.5600,0
Yogi Berra,berrayo01,1954,5.3500,0
Yogi Berra,berrayo01,1953,4.9100,0
Yogi Berra,berrayo01,1951,4.7600,0
Yogi Berra,berrayo01,1955,4.4900,0
Yogi Berra,berrayo01,1959,3.9400,0
Yogi Berra,berrayo01,1958,3.2000,0
Yogi Berra,berrayo01,1957,2.9900,0
Yogi Berra,berrayo01,1949,2.5600,0
Yogi Berra,berrayo01,1948,2.4200,0
Yogi Berra,berrayo01,1960,2.2600,0
Yogi Berra,berrayo01,1961,2.1100,0
Yogi Berra,berrayo01,1947,1.2900,0
Yogi Berra,berrayo01,1963,1.2700,0
Yogi Berra,berrayo01,1946,0.4800,0
Yogi Berra,berrayo01,1962,0.0600,0
Yogi Berra,berrayo01,1965,-0.1300,0
Craig Biggio,biggicr01,1997,9.3500,0
Craig Biggio,biggicr01,1998,6.5000,0
Craig Biggio,biggicr01,1995,6.2600,0
Craig Biggio,biggicr01,1996,5.4700,0
Craig Biggio,biggicr01,1999,5.0500,0
Craig Biggio,biggicr01,1994,4.6100,0
Craig Biggio,biggicr01,1991,4.3900,0
Craig Biggio,biggicr01,1993,4.2600,0
Craig Biggio,biggicr01,1992,4.2100,0
Craig Biggio,biggicr01,2001,3.2400,0
Craig Biggio,biggicr01,1990,2.8200,0
Craig Biggio,biggicr01,1989,2.6700,0
Craig Biggio,biggicr01,2003,2.5300,0
Craig Biggio,biggicr01,2005,2.1000,0
Craig Biggio,biggicr01,2000,1.4100,0
Craig Biggio,biggicr01,2004,1.1900,0
Craig Biggio,biggicr01,2002,0.4100,0
Craig Biggio,biggicr01,2006,0.4000,0
Craig Biggio,biggicr01,1988,0.3100,0
Craig Biggio,biggicr01,2007,-2.1100,0
Bert Blyleven,blylebe01,1973,9.8900,0
Bert Blyleven,blylebe01,1974,7.9000,0
Bert Blyleven,blylebe01,1984,7.2300,0
Bert Blyleven,blylebe01,1985,6.7600,0
Bert Blyleven,blylebe01,1976,6.6000,0
Bert Blyleven,blylebe01,1971,6.1800,0
Bert Blyleven,blylebe01,1975,6.1100,0
Bert Blyleven,blylebe01,1989,6.0300,0
Bert Blyleven,blylebe01,1977,5.8100,0
Bert Blyleven,blylebe01,1981,5.6100,0
Bert Blyleven,blylebe01,1972,5.0800,0
Bert Blyleven,blylebe01,1978,4.7600,0
Bert Blyleven,blylebe01,1987,4.4600,0
Bert Blyleven,blylebe01,1986,4.2900,0
Bert Blyleven,blylebe01,1983,3.2500,0
Bert Blyleven,blylebe01,1979,3.0500,0
Bert Blyleven,blylebe01,1970,2.1100,0
Bert Blyleven,blylebe01,1980,0.8200,0
Bert Blyleven,blylebe01,1992,0.2900,0
Bert Blyleven,blylebe01,1982,-0.0700,0
Bert Blyleven,blylebe01,1990,-0.1700,0
Bert Blyleven,blylebe01,1988,-0.6600,0
Wade Boggs,boggswa01,1985,9.0500,0
Wade Boggs,boggswa01,1989,8.3800,0
Wade Boggs,boggswa01,1987,8.3200,0
Wade Boggs,boggswa01,1988,8.2500,0
Wade Boggs,boggswa01,1986,8.0000,0
Wade Boggs,boggswa01,1983,7.7700,0
Wade Boggs,boggswa01,1991,6.4000,0
Wade Boggs,boggswa01,1984,6.2500,0
Wade Boggs,boggswa01,1994,4.5000,0
Wade Boggs,boggswa01,1993,4.2300,0
Wade Boggs,boggswa01,1995,4.1800,0
Wade Boggs,boggswa01,1982,3.9000,0
Wade Boggs,boggswa01,1996,3.3600,0
Wade Boggs,boggswa01,1990,3.1500,0
Wade Boggs,boggswa01,1992,2.1400,0
Wade Boggs,boggswa01,1997,2.0400,0
Wade Boggs,boggswa01,1998,1.4100,0
Wade Boggs,boggswa01,1999,-0.2400,0
Lou Boudreau,boudrlo01,1948,10.3800,0
Lou Boudreau,boudrlo01,1944,7.9500,0
Lou Boudreau,boudrlo01,1943,7.9400,0
Lou Boudreau,boudrlo01,1947,7.4700,0
Lou Boudreau,boudrlo01,1940,5.9600,0
Lou Boudreau,boudrlo01,1941,4.5200,0
Lou Boudreau,boudrlo01,1942,4.4500,0
Lou Boudreau,boudrlo01,1946,4.1900,0
Lou Boudreau,boudrlo01,1945,3.8700,0
Lou Boudreau,boudrlo01,1949,3.1200,0
Lou Boudreau,boudrlo01,1951,1.3800,0
Lou Boudreau,boudrlo01,1950,0.9200,0
Lou Boudreau,boudrlo01,1939,0.8800,0
Lou Boudreau,boudrlo01,1938,0.0100,0
Lou Boudreau,boudrlo01,1952,-0.0700,0
George Brett,brettge01,1980,9.4300,0
George Brett,brettge01,1979,8.5800,0
George Brett,brettge01,1985,8.2900,0
George Brett,brettge01,1977,7.6100,0
George Brett,brettge01,1976,7.5100,0
George Brett,brettge01,1982,5.9700,0
George Brett,brettge01,1975,5.8000,0
George Brett,brettge01,1978,5.3500,0
George Brett,brettge01,1988,5.1700,0
George Brett,brettge01,1983,4.3100,0
George Brett,brettge01,1990,4.0900,0
George Brett,brettge01,1986,3.9400,0
George Brett,brettge01,1981,3.3400,0
George Brett,brettge01,1984,2.7700,0
George Brett,brettge01,1987,2.6800,0
George Brett,brettge01,1989,1.6900,0
George Brett,brettge01,1974,1.4100,0
George Brett,brettge01,1992,0.5200,0
George Brett,brettge01,1991,0.3800,0
George Brett,brettge01,1973,-0.2100,0
George Brett,brettge01,1993,-0.2600,0
Lou Brock,brocklo01,1964,5.8800,0
Lou Brock,brocklo01,1968,5.8400,0
Lou Brock,brocklo01,1967,5.6100,0
Lou Brock,brocklo01,1965,4.2100,0
Lou Brock,brocklo01,1971,3.6200,0
Lou Brock,brocklo01,1974,3.4900,0
Lou Brock,brocklo01,1966,3.3900,0
Lou Brock,brocklo01,1969,2.9900,0
Lou Brock,brocklo01,1963,2.6200,0
Lou Brock,brocklo01,1973,2.0800,0
Lou Brock,brocklo01,1970,1.8700,0
Lou Brock,brocklo01,1975,1.7600,0
Lou Brock,brocklo01,1972,1.7200,0
Lou Brock,brocklo01,1976,1.4300,0
Lou Brock,brocklo01,1962,0.9400,0
Lou Brock,brocklo01,1979,0.7000,0
Lou Brock,brocklo01,1961,-0.2300,0
Lou Brock,brocklo01,1977,-0.8800,0
Lou Brock,brocklo01,1978,-1.8500,0
Roy Campanella,camparo01,1953,7.0700,0
Roy Campanella,camparo01,1951,6.6600,0
Roy Campanella,camparo01,1955,5.2500,0
Roy Campanella,camparo01,1949,4.4100,0
Roy Campanella,camparo01,1950,4.1100,0
Roy Campanella,camparo01,1952,3.6500,0
Roy Campanella,camparo01,1948,1.7100,0
Roy Campanella,camparo01,1957,0.6500,0
Roy Campanella,camparo01,1956,0.5800,0
Roy Campanella,camparo01,1954,0.1200,0
Rod Carew,carewro01,1977,9.6900,0
Rod Carew,carewro01,1975,7.8300,0
Rod Carew,carewro01,1974,7.4400,0
Rod Carew,carewro01,1973,6.9800,0
Rod Carew,carewro01,1976,6.8100,0
Rod Carew,carewro01,1969,5.5500,0
Rod Carew,carewro01,1972,5.4200,0
Rod Carew,carewro01,1978,4.9400,0
Rod Carew,carewro01,1982,4.6800,0
Rod Carew,carewro01,1980,3.4200,0
Rod Carew,carewro01,1981,3.0200,0
Rod Carew,carewro01,1967,2.7500,0
Rod Carew,carewro01,1979,2.6100,0
Rod Carew,carewro01,1971,2.4000,0
Rod Carew,carewro01,1983,2.2800,0
Rod Carew,carewro01,1970,2.0800,0
Rod Carew,carewro01,1968,1.8400,0
Rod Carew,carewro01,1984,0.8600,0
Rod Carew,carewro01,1985,0.4600,0
Steve Carlton,carltst01,1972,12.4900,0
Steve Carlton,carltst01,1980,10.1600,0
Steve Carlton,carltst01,1969,7.3100,0
Steve Carlton,carltst01,1977,6.9700,0
Steve Carlton,carltst01,1982,6.1500,0
Steve Carlton,carltst01,1983,5.7500,0
Steve Carlton,carltst01,1981,5.5100,0
Steve Carlton,carltst01,1974,4.8500,0
Steve Carlton,carltst01,1970,4.4100,0
Steve Carlton,carltst01,1976,4.2600,0
Steve Carlton,carltst01,1971,4.2200,0
Steve Carlton,carltst01,1978,3.9400,0
Steve Carlton,carltst01,1967,2.9100,0
Steve Carlton,carltst01,1979,2.8700,0
Steve Carlton,carltst01,1984,2.5800,0
Steve Carlton,carltst01,1973,2.4200,0
Steve Carlton,carltst01,1975,2.1100,0
Steve Carlton,carltst01,1968,1.9600,0
Steve Carlton,carltst01,1985,1.0000,0
Steve Carlton,carltst01,1965,0.7500,0
Steve Carlton,carltst01,1966,0.5500,0
Steve Carlton,carltst01,1987,-0.6100,0
Steve Carlton,carltst01,1988,-0.8500,0
Steve Carlton,carltst01,1986,-1.3300,0
Gary Carter,cartega01,1982,8.5900,0
Gary Carter,cartega01,1984,7.4300,0
Gary Carter,cartega01,1983,7.0900,0
Gary Carter,cartega01,1985,6.9100,0
Gary Carter,cartega01,1980,6.4800,0
Gary Carter,cartega01,1979,5.9500,0
Gary Carter,cartega01,1978,5.8000,0
Gary Carter,cartega01,1977,5.3500,0
Gary Carter,cartega01,1981,3.7900,0
Gary Carter,cartega01,1986,3.5400,0
Gary Carter,cartega01,1975,3.3000,0
Gary Carter,cartega01,1990,1.7500,0
Gary Carter,cartega01,1976,1.2900,0
Gary Carter,cartega01,1991,1.2500,0
Gary Carter,cartega01,1987,1.0200,0
Gary Carter,cartega01,1974,0.4700,0
Gary Carter,cartega01,1988,0.1100,0
Gary Carter,cartega01,1992,0.0500,0
Gary Carter,cartega01,1989,-0.2800,0
Ty Cobb,cobbty01,1917,11.3100,0
Ty Cobb,cobbty01,1911,10.6900,0
Ty Cobb,cobbty01,1910,10.5000,0
Ty Cobb,cobbty01,1909,9.8100,0
Ty Cobb,cobbty01,1915,9.5200,0
Ty Cobb,cobbty01,1912,9.1700,0
Ty Cobb,cobbty01,1916,7.9800,0
Ty Cobb,cobbty01,1913,7.3800,0
Ty Cobb,cobbty01,1907,6.8000,0
Ty Cobb,cobbty01,1922,6.6800,0
Ty Cobb,cobbty01,1921,6.6600,0
Ty Cobb,cobbty01,1918,6.6300,0
Ty Cobb,cobbty01,1908,6.1300,0
Ty Cobb,cobbty01,1925,5.8400,0
Ty Cobb,cobbty01,1914,5.5600,0
Ty Cobb,cobbty01,1919,5.5200,0
Ty Cobb,cobbty01,1923,5.4900,0
Ty Cobb,cobbty01,1924,5.4100,0
Ty Cobb,cobbty01,1927,4.3700,0
Ty Cobb,cobbty01,1920,3.3400,0
Ty Cobb,cobbty01,1906,2.5400,0
Ty Cobb,cobbty01,1928,1.8900,0
Ty Cobb,cobbty01,1926,1.6700,0
Ty Cobb,cobbty01,1905,0.1900,0
Mickey Cochrane,cochrmi01,1933,6.2700,0
Mickey Cochrane,cochrmi01,1932,5.5800,0
Mickey Cochrane,cochrmi01,1930,5.5000,0
Mickey Cochrane,cochrmi01,1931,5.4400,0
Mickey Cochrane,cochrmi01,1935,5.0200,0
Mickey Cochrane,cochrmi01,1929,4.6500,0
Mickey Cochrane,cochrmi01,1927,4.4200,0
Mickey Cochrane,cochrmi01,1928,4.0400,0
Mickey Cochrane,cochrmi01,1934,3.9600,0
Mickey Cochrane,cochrmi01,1925,2.7100,0
Mickey Cochrane,cochrmi01,1926,2.0900,0
Mickey Cochrane,cochrmi01,1937,1.2100,0
Mickey Cochrane,cochrmi01,1936,1.1900,0
Eddie Collins,collied01,1910,10.4700,0
Eddie Collins,collied01,1909,9.7000,0
Eddie Collins,collied01,1915,9.3500,0
Eddie Collins,collied01,1914,9.0500,0
Eddie Collins,collied01,1913,8.9700,0
Eddie Collins,collied01,1912,8.8000,0
Eddie Collins,collied01,1920,7.8800,0
Eddie Collins,collied01,1916,7.0300,0
Eddie Collins,collied01,1911,6.5100,0
Eddie Collins,collied01,1923,6.3300,0
Eddie Collins,collied01,1924,5.2200,0
Eddie Collins,collied01,1919,5.1000,0
Eddie Collins,collied01,1925,5.1000,0
Eddie Collins,collied01,1917,5.0200,0
Eddie Collins,collied01,1921,4.4800,0
Eddie Collins,collied01,1926,4.1200,0
Eddie Collins,collied01,1922,3.8600,0
Eddie Collins,collied01,1918,3.1100,0
Eddie Collins,collied01,1927,2.2600,0
Eddie Collins,collied01,1908,1.3800,0
Eddie Collins,collied01,1928,0.1700,0
Eddie Collins,collied01,1907,0.1300,0
Eddie Collins,collied01,1930,0.0300,0
Eddie Collins,collied01,1906,-0.0700,0
Eddie Collins,collied01,1929,-0.1100,0
Joe Cronin,cronijo01,1930,8.4400,0
Joe Cronin,cronijo01,1933,7.2400,0
Joe Cronin,cronijo01,1931,6.7700,0
Joe Cronin,cronijo01,1938,6.2500,0
Joe Cronin,cronijo01,1932,6.0800,0
Joe Cronin,cronijo01,1941,5.0600,0
Joe Cronin,cronijo01,1939,4.1000,0
Joe Cronin,cronijo01,1940,3.9600,0
Joe Cronin,cronijo01,1934,3.9300,0
Joe Cronin,cronijo01,1929,3.7000,0
Joe Cronin,cronijo01,1937,3.6500,0
Joe Cronin,cronijo01,1935,3.3000,0
Joe Cronin,cronijo01,1943,1.0900,0
Joe Cronin,cronijo01,1942,0.7900,0
Joe Cronin,cronijo01,1936,0.6200,0
Joe Cronin,cronijo01,1928,0.5900,0
Joe Cronin,cronijo01,1926,0.3400,0
Joe Cronin,cronijo01,1944,0.3400,0
Joe Cronin,cronijo01,1945,0.2600,0
Joe Cronin,cronijo01,1927,-0.1500,0
Andre Dawson,dawsoan01,1982,7.8600,0
Andre Dawson,dawsoan01,1981,7.4400,0
Andre Dawson,dawsoan01,1980,6.8500,0
Andre Dawson,dawsoan01,1983,6.8000,0
Andre Dawson,dawsoan01,1988,4.8200,0
Andre Dawson,dawsoan01,1978,4.7500,0
Andre Dawson,dawsoan01,1987,4.0000,0
Andre Dawson,dawsoan01,1977,3.8600,0
Andre Dawson,dawsoan01,1979,3.5400,0
Andre Dawson,dawsoan01,1984,2.9000,0
Andre Dawson,dawsoan01,1991,2.8700,0
Andre Dawson,dawsoan01,1992,2.7500,0
Andre Dawson,dawsoan01,1986,2.3300,0
Andre Dawson,dawsoan01,1990,2.2100,0
Andre Dawson,dawsoan01,1985,2.1400,0
Andre Dawson,dawsoan01,1989,1.9700,0
Andre Dawson,dawsoan01,1996,-0.1300,0
Andre Dawson,dawsoan01,1993,-0.2300,0
Andre Dawson,dawsoan01,1976,-0.3300,0
Andre Dawson,dawsoan01,1995,-0.8800,0
Andre Dawson,dawsoan01,1994,-1.0700,0
Dizzy Dean,deandi01,1934,9.0800,0
Dizzy Dean,deandi01,1936,7.1600,0
Dizzy Dean,deandi01,1935,7.0700,0
Dizzy Dean,deandi01,1932,6.5700,0
Dizzy Dean,deandi01,1933,5.7000,0
Dizzy Dean,deandi01,1937,4.7200,0
Dizzy Dean,deandi01,1938,2.5500,0
Dizzy Dean,deandi01,1939,1.7700,0
Dizzy Dean,deandi01,1930,0.5300,0
Dizzy Dean,deandi01,1947,0.3300,0
Dizzy Dean,deandi01,1941,-0.2000,0
Dizzy Dean,deandi01,1940,-0.3900,0
Bill Dickey,dickebi01,1937,6.2200,0
Bill Dickey,dickebi01,1936,5.1400,0
Bill Dickey,dickebi01,1938,5.1200,0
Bill Dickey,dickebi01,1939,5.0600,0
Bill Dickey,dickebi01,1933,4.6400,0
Bill Dickey,dickebi01,1931,4.0900,0
Bill Dickey,dickebi01,1943,3.9000,0
Bill Dickey,dickebi01,1934,3.5800,0
Bill Dickey,dickebi01,1929,3.2900,0
Bill Dickey,dickebi01,1932,3.0500,0
Bill Dickey,dickebi01,1930,2.9200,0
Bill Dickey,dickebi01,1935,2.7300,0
Bill Dickey,dickebi01,1941,2.5700,0
Bill Dickey,dickebi01,1942,1.5900,0
Bill Dickey,dickebi01,1940,1.1900,0
Bill Dickey,dickebi01,1946,0.7800,0
Bill Dickey,dickebi01,1928,-0.0400,0
Joe DiMaggio,dimagjo01,1941,9.0500,0
Joe DiMaggio,dimagjo01,1937,8.1900,0
Joe DiMaggio,dimagjo01,1939,8.0900,0
Joe DiMaggio,dimagjo01,1940,7.2500,0
Joe DiMaggio,dimagjo01,1948,6.8800,0
Joe DiMaggio,dimagjo01,1942,6.0800,0
Joe DiMaggio,dimagjo01,1938,5.4100,0
Joe DiMaggio,dimagjo01,1950,5.3000,0
Joe DiMaggio,dimagjo01,1946,5.0900,0
Joe DiMaggio,dimagjo01,1947,4.8300,0
Joe DiMaggio,dimagjo01,1936,4.6300,0
Joe DiMaggio,dimagjo01,1949,4.3800,0
Joe DiMaggio,dimagjo01,1951,2.8800,0
Don Drysdale,drysddo01,1964,8.3900,0
Don Drysdale,drysddo01,1960,7.0900,0
Don Drysdale,drysddo01,1959,6.2400,0
Don Drysdale,drysddo01,1957,5.9600,0
Don Drysdale,drysddo01,1961,5.9100,0
Don Drysdale,drysddo01,1962,5.7100,0
Don Drysdale,drysddo01,1965,5.4400,0
Don Drysdale,drysddo01,1963,4.7300,0
Don Drysdale,drysddo01,1968,4.6600,0
Don Drysdale,drysddo01,1967,4.4300,0
Don Drysdale,drysddo01,1958,3.7400,0
Don Drysdale,drysddo01,1966,3.2700,0
Don Drysdale,drysddo01,1956,1.8700,0
Don Drysdale,drysddo01,1969,-0.2900,0
Dennis Eckersley,eckerde01,1979,7.3400,0
Dennis Eckersley,eckerde01,1978,7.3300,0
Dennis Eckersley,eckerde01,1975,5.3300,0
Dennis Eckersley,eckerde01,1977,5.0800,0
Dennis Eckersley,eckerde01,1985,4.7700,0
Dennis Eckersley,eckerde01,1982,4.4900,0
Dennis Eckersley,eckerde01,1984,3.7900,0
Dennis Eckersley,eckerde01,1990,3.3200,0
Dennis Eckersley,eckerde01,1987,3.0000,0
Dennis Eckersley,eckerde01,1976,2.9600,0
Dennis Eckersley,eckerde01,1992,2.9200,0
Dennis Eckersley,eckerde01,1989,2.6000,0
Dennis Eckersley,eckerde01,1988,2.2900,0
Dennis Eckersley,eckerde01,1980,2.1600,0
Dennis Eckersley,eckerde01,1986,2.1100,0
Dennis Eckersley,eckerde01,1991,1.5500,0
Dennis Eckersley,eckerde01,1981,0.7800,0
Dennis Eckersley,eckerde01,1993,0.7100,0
Dennis Eckersley,eckerde01,1996,0.4000,0
Dennis Eckersley,eckerde01,1998,0.2800,0
Dennis Eckersley,eckerde01,1997,0.2700,0
Dennis Eckersley,eckerde01,1995,0.0300,0
Dennis Eckersley,eckerde01,1994,-0.1900,0
Dennis Eckersley,eckerde01,1983,-0.3600,0
Bob Feller,fellebo01,1940,9.8400,0
Bob Feller,fellebo01,1939,9.8100,0
Bob Feller,fellebo01,1946,9.6000,0
Bob Feller,fellebo01,1941,8.0600,0
Bob Feller,fellebo01,1947,5.3700,0
Bob Feller,fellebo01,1938,5.1500,0
Bob Feller,fellebo01,1950,3.9700,0
Bob Feller,fellebo01,1937,3.2700,0
Bob Feller,fellebo01,1951,2.7800,0
Bob Feller,fellebo01,1945,1.9800,0
Bob Feller,fellebo01,1954,1.7200,0
Bob Feller,fellebo01,1949,1.6700,0
Bob Feller,fellebo01,1936,1.2400,0
Bob Feller,fellebo01,1948,1.1000,0
Bob Feller,fellebo01,1953,0.9800,0
Bob Feller,fellebo01,1955,0.0700,0
Bob Feller,fellebo01,1956,-0.2400,0
Bob Feller,fellebo01,1952,-2.8000,0
Rollie Fingers,fingero01,1981,4.2600,0
Rollie Fingers,fingero01,1976,3.8500,0
Rollie Fingers,fingero01,1978,2.5800,0
Rollie Fingers,fingero01,1982,2.3100,0
Rollie Fingers,fingero01,1975,2.2800,0
Rollie Fingers,fingero01,1977,1.9800,0
Rollie Fingers,fingero01,1980,1.9500,0
Rollie Fingers,fingero01,1971,1.8100,0
Rollie Fingers,fingero01,1984,1.7500,0
Rollie Fingers,fingero01,1972,1.6900,0
Rollie Fingers,fingero01,1973,1.6800,0
Rollie Fingers,fingero01,1974,1.4400,0
Rollie Fingers,fingero01,1970,0.7100,0
Rollie Fingers,fingero01,1968,-0.1600,0
Rollie Fingers,fingero01,1985,-0.3100,0
Rollie Fingers,fingero01,1969,-0.4900,0
Rollie Fingers,fingero01,1979,-1.2200,0
Carlton Fisk,fiskca01,1972,7.3000,0
Carlton Fisk,fiskca01,1977,6.9600,0
Carlton Fisk,fiskca01,1978,5.9400,0
Carlton Fisk,fiskca01,1990,4.8500,0
Carlton Fisk,fiskca01,1983,4.2800,0
Carlton Fisk,fiskca01,1976,4.2500,0
Carlton Fisk,fiskca01,1973,3.9100,0
Carlton Fisk,fiskca01,1980,3.8500,0
Carlton Fisk,fiskca01,1982,3.3200,0
Carlton Fisk,fiskca01,1989,3.2900,0
Carlton Fisk,fiskca01,1985,3.2600,0
Carlton Fisk,fiskca01,1975,3.1600,0
Carlton Fisk,fiskca01,1987,3.1200,0
Carlton Fisk,fiskca01,1974,2.8200,0
Carlton Fisk,fiskca01,1981,2.7900,0
Carlton Fisk,fiskca01,1988,2.5900,0
Carlton Fisk,fiskca01,1991,1.8700,0
Carlton Fisk,fiskca01,1984,1.4600,0
Carlton Fisk,fiskca01,1979,0.7700,0
Carlton Fisk,fiskca01,1971,0.6300,0
Carlton Fisk,fiskca01,1992,0.3600,0
Carlton Fisk,fiskca01,1969,-0.1300,0
Carlton Fisk,fiskca01,1993,-0.6600,0
Carlton Fisk,fiskca01,1986,-1.7400,0
Whitey Ford,fordwh01,1964,6.7800,0
Whitey Ford,fordwh01,1956,5.6100,0
Whitey Ford,fordwh01,1962,4.9700,0
Whitey Ford,fordwh01,1958,4.7700,0
Whitey Ford,fordwh01,1963,4.3600,0
Whitey Ford,fordwh01,1961,4.1500,0
Whitey Ford,fordwh01,1965,4.0300,0
Whitey Ford,fordwh01,1955,3.9400,0
Whitey Ford,fordwh01,1954,3.8900,0
Whitey Ford,fordwh01,1953,3.5400,0
Whitey Ford,fordwh01,1959,3.4400,0
Whitey Ford,fordwh01,1950,2.5500,0
Whitey Ford,fordwh01,1960,2.1800,0
Whitey Ford,fordwh01,1957,1.8100,0
Whitey Ford,fordwh01,1967,1.2800,0
Whitey Ford,fordwh01,1966,0.0400,0
Jimmie Foxx,foxxji01,1932,10.4700,0
Jimmie Foxx,foxxji01,1933,9.2400,0
Jimmie Foxx,foxxji01,1934,8.9500,0
Jimmie Foxx,foxxji01,1935,8.3300,0
